Product_ID,Wafer_ID,Lot_ID,Factory,Line,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
CHIP-02135,WAFER-02135,LOT-027,C,L2,Day,Normal,Advanced,S1,CH-04,494.75,2.281,118.13,1.478,31.94,19.0,0.924,0.9573,32.78,0
CHIP-02136,WAFER-02136,LOT-031,B,L2,Night,Normal,Standard,S1,CH-03,490.48,2.336,108.68,1.637,23.65,20.9,0.9431,0.9598,29.22,0
CHIP-02137,WAFER-02137,LOT-035,B,L1,Night,Normal,Premium,S1,CH-02,494.89,2.75,,1.63,39.37,19.3,0.99,0.9732,31.15,0
CHIP-02138,WAFER-02138,LOT-024,C,L2,Night,Normal,Standard,S1,CH-04,484.99,2.403,118.89,1.625,36.3,18.3,0.9222,0.9621,35.02,0
CHIP-02139,WAFER-02139,LOT-034,A,L1,Night,High_Speed,Standard,S2,CH-01,453.87,,117.36,1.501,38.07,18.9,0.881,0.9795,35.66,0
CHIP-02140,WAFER-02140,LOT-001,B,L2,Day,Normal,Advanced,S1,CH-04,457.14,2.655,129.78,1.564,31.87,16.1,0.9352,,31.33,0
CHIP-02141,WAFER-02141,LOT-014,C,L2,Day,Normal,Standard,,CH-02,498.37,2.397,116.21,1.439,46.15,17.1,0.9334,0.9928,28.03,0
CHIP-02142,WAFER-02142,LOT-019,C,L1,Day,Normal,Advanced,S1,CH-03,514.67,2.848,116.79,1.524,46.73,27.7,0.8933,0.9762,24.57,0
CHIP-02143,WAFER-02143,LOT-040,B,L2,Night,Normal,Standard,S2,CH-01,490.93,2.307,111.52,1.576,32.27,27.6,0.9428,,29.91,1
CHIP-02144,WAFER-02144,LOT-002,C,L1,Day,Normal,Premium,,CH-01,509.18,2.416,119.4,1.553,37.4,26.6,0.9252,0.9735,25.57,0
CHIP-02145,WAFER-02145,LOT-018,B,L3,Day,High_Speed,Advanced,S1,CH-02,465.68,2.569,124.57,1.567,43.59,18.0,0.9433,0.9793,28.82,0
CHIP-02146,WAFER-02146,LOT-021,A,L3,Night,Normal,Advanced,S1,CH-04,482.63,2.092,126.48,1.537,36.05,25.1,0.942,,25.58,1
CHIP-02147,WAFER-02147,LOT-040,A,L1,Day,Normal,Standard,S1,CH-01,494.59,2.686,121.36,1.448,38.78,13.4,0.9633,0.967,27.13,0
CHIP-02148,WAFER-02148,LOT-036,B,L1,Day,Normal,Advanced,S2,CH-02,492.3,2.478,130.88,1.521,34.95,18.2,0.962,0.9688,31.16,0
CHIP-02149,WAFER-02149,LOT-031,A,L3,Day,High_Speed,Standard,S1,CH-02,487.22,2.658,126.91,1.621,35.56,20.6,0.9378,0.98,26.0,0
CHIP-02150,WAFER-02150,LOT-001,A,L3,Day,Normal,Advanced,S3,CH-01,479.87,2.327,128.52,1.62,34.49,54.0,0.9354,0.9632,36.7,0
CHIP-02151,WAFER-02151,LOT-005,A,L3,Day,Normal,Standard,S1,CH-02,478.23,2.574,117.05,1.547,38.19,16.2,0.9362,0.9765,27.68,0
CHIP-02152,WAFER-02152,LOT-018,C,L2,Night,Normal,Standard,S3,CH-01,466.44,2.211,111.42,1.445,21.95,27.2,0.9038,,31.4,1
CHIP-02153,WAFER-02153,LOT-005,C,L1,Day,Normal,Standard,S3,CH-04,475.78,2.794,104.12,1.407,34.13,18.1,0.9492,0.9779,30.97,0
CHIP-02154,WAFER-02154,LOT-035,C,L3,Day,High_Speed,Advanced,S1,CH-02,494.89,2.75,,1.63,39.37,19.3,0.99,0.9732,31.15,0
CHIP-02155,WAFER-02155,LOT-005,B,L2,Night,Normal,Standard,S1,CH-01,480.2,2.59,122.69,1.503,45.74,25.6,0.967,0.9945,28.41,0
CHIP-02156,WAFER-02156,LOT-023,C,L2,Day,Normal,Standard,S2,CH-02,453.79,2.49,121.13,1.498,32.17,20.1,0.94,0.9791,29.02,0
CHIP-02157,WAFER-02157,LOT-029,B,L3,Day,High_Speed,Premium,S1,CH-01,457.9,2.741,108.87,1.487,40.76,17.4,0.8944,0.9847,32.6,1
CHIP-02158,WAFER-02158,LOT-010,B,L2,Day,High_Speed,Advanced,S1,CH-02,471.15,2.562,119.19,1.434,33.74,19.5,0.9327,0.9728,31.92,0
CHIP-02159,WAFER-02159,LOT-023,B,L1,Night,Normal,Advanced,S1,CH-01,479.53,2.569,108.89,1.601,41.33,17.2,0.943,0.9952,33.56,0
CHIP-02160,WAFER-02160,LOT-012,A,L3,Night,Normal,Standard,S2,CH-04,471.71,2.477,101.66,1.575,42.39,14.6,,,31.61,0
CHIP-02161,WAFER-02161,LOT-033,B,L2,Day,Normal,Standard,S3,CH-02,483.38,2.729,124.64,1.615,30.08,8.2,0.9138,0.9834,30.28,0
CHIP-02162,WAFER-02162,LOT-024,B,L1,Night,High_Speed,Premium,S1,CH-04,488.31,2.886,115.66,1.47,43.44,15.1,0.9206,0.9554,34.66,0
CHIP-02163,WAFER-02163,LOT-004,C,L1,Day,High_Speed,Standard,S1,CH-02,477.77,,112.75,1.486,34.61,31.7,0.952,0.9601,35.52,0
CHIP-02164,WAFER-02164,LOT-040,A,L2,Day,Normal,Advanced,S2,CH-02,466.25,2.216,,1.377,,16.4,0.9353,0.9721,28.52,0
CHIP-02165,WAFER-02165,LOT-016,A,L2,Day,Normal,Advanced,S3,CH-01,481.79,2.275,117.36,1.457,35.49,22.5,0.886,0.9762,30.49,0
CHIP-02166,WAFER-02166,LOT-023,A,L1,Night,Normal,Standard,S1,CH-02,467.29,2.434,130.46,1.523,44.58,21.5,0.9201,0.9715,26.46,0
CHIP-02167,WAFER-02167,LOT-020,A,L2,Night,Normal,Advanced,S2,CH-01,486.3,2.97,115.52,1.526,40.62,12.3,0.9683,0.9478,32.65,0
CHIP-02168,WAFER-02168,LOT-037,C,L2,Day,Normal,Premium,S3,CH-01,486.22,2.313,121.66,1.494,37.46,23.0,0.9096,1.0,36.06,0
CHIP-02169,WAFER-02169,LOT-036,B,L2,Day,High_Speed,Premium,S2,CH-02,492.3,2.478,130.88,1.521,34.95,18.2,0.962,0.9688,31.16,0
CHIP-02170,WAFER-02170,LOT-034,A,L3,Day,High_Speed,Standard,S1,CH-02,480.0,2.446,114.49,1.572,34.43,18.1,0.9113,0.9629,28.42,0
CHIP-02171,WAFER-02171,LOT-017,B,L1,Day,Normal,Standard,S1,CH-01,467.42,,116.04,1.478,31.95,20.5,0.9321,0.9615,35.24,0
CHIP-02172,WAFER-02172,LOT-022,B,L3,Day,Normal,Advanced,S1,CH-03,468.3,2.389,134.19,1.352,44.83,18.0,0.9203,0.9714,26.06,0
CHIP-02173,WAFER-02173,LOT-010,A,L1,Night,Normal,Standard,S2,CH-01,492.04,2.625,103.06,1.481,39.89,16.9,0.919,0.9655,32.76,0
CHIP-02174,WAFER-02174,LOT-008,B,L1,Night,Normal,Advanced,S1,CH-03,490.92,2.627,116.16,1.527,32.09,19.9,0.9384,,35.98,0
CHIP-02175,WAFER-02175,LOT-024,A,L1,Night,Normal,Advanced,S3,CH-03,481.93,2.043,111.73,1.622,40.29,21.8,0.9399,0.9866,32.78,0
CHIP-02176,WAFER-02176,LOT-021,B,L3,Night,High_Speed,Standard,S1,CH-03,461.84,2.671,112.93,1.51,30.73,15.4,0.9193,0.9568,28.06,0
CHIP-02177,WAFER-02177,LOT-033,C,L1,Day,Normal,Premium,S1,CH-04,469.36,2.685,110.64,1.517,40.7,21.3,0.974,0.9801,33.89,0
CHIP-02178,WAFER-02178,LOT-034,A,L1,Day,Normal,Premium,S2,CH-01,498.07,2.607,121.85,1.539,30.27,12.5,0.8872,0.9705,38.71,0
CHIP-02179,WAFER-02179,LOT-005,B,L2,Night,Normal,Standard,S2,CH-01,475.23,2.13,113.24,1.586,42.61,29.9,0.9564,0.9719,27.79,0
CHIP-02180,WAFER-02180,LOT-025,C,L3,Day,Normal,Advanced,S1,CH-02,493.43,2.842,116.75,1.499,36.49,15.4,0.9262,0.9732,27.08,0
CHIP-02181,WAFER-02181,LOT-022,B,L2,Day,Normal,Advanced,S1,CH-02,486.87,2.36,120.18,1.466,31.61,30.8,0.9358,0.9599,31.62,0
CHIP-02182,WAFER-02182,LOT-026,B,L1,Day,Normal,Standard,S1,CH-02,481.78,2.439,,1.521,31.58,19.6,0.9084,0.9664,29.17,0
CHIP-02183,WAFER-02183,LOT-015,A,L2,Night,Normal,Standard,S2,CH-01,466.29,2.613,116.07,1.479,33.44,18.5,0.9313,0.9609,33.96,0
CHIP-02184,WAFER-02184,LOT-037,B,L3,Day,Normal,Premium,S1,CH-03,481.95,2.443,133.05,1.28,39.9,24.8,0.953,0.961,36.41,0
CHIP-02185,WAFER-02185,LOT-033,B,L3,Night,Normal,Standard,S1,CH-04,457.68,2.465,104.86,1.567,32.47,20.3,0.9621,0.9631,32.12,0
CHIP-02186,WAFER-02186,LOT-020,A,L3,Night,Normal,Standard,S1,CH-04,486.41,2.71,122.2,1.558,47.95,21.9,0.9123,0.9672,34.35,0
CHIP-02187,WAFER-02187,LOT-004,B,L2,Day,Normal,Advanced,S2,CH-01,475.9,2.291,132.68,1.497,32.93,16.9,0.9205,0.9505,34.53,0
CHIP-02188,WAFER-02188,LOT-024,C,L1,Night,High_Speed,Standard,S1,CH-04,500.05,2.524,115.99,1.34,41.78,19.6,0.9263,0.9692,27.49,1
CHIP-02189,WAFER-02189,LOT-030,B,L1,Night,High_Speed,Premium,S1,CH-03,476.8,2.592,116.76,1.511,31.82,21.9,,0.978,29.84,0
CHIP-02190,WAFER-02190,LOT-014,C,L3,Day,Normal,Premium,S1,CH-03,485.75,2.446,132.27,1.389,31.37,16.7,0.939,0.9894,34.63,0
CHIP-02191,WAFER-02191,LOT-018,A,L2,Day,Normal,Standard,S1,CH-02,465.68,2.569,124.57,1.567,43.59,18.0,0.9433,0.9793,28.82,0
CHIP-02192,WAFER-02192,LOT-037,B,L2,Day,Normal,Standard,S3,CH-02,490.73,,113.18,1.522,43.36,22.3,0.906,0.956,35.27,0
CHIP-02193,WAFER-02193,LOT-015,B,L2,Day,High_Speed,Premium,S1,CH-03,470.16,2.451,114.87,1.566,,17.8,0.938,0.9418,33.02,0
CHIP-02194,WAFER-02194,LOT-011,B,L2,Day,Normal,Advanced,S1,CH-02,472.66,2.292,,1.65,44.22,21.2,0.9057,0.9681,30.33,0
CHIP-02195,WAFER-02195,LOT-006,C,L2,Night,Normal,Advanced,S1,CH-03,489.97,2.6,116.65,1.375,38.47,25.6,0.9392,0.9717,26.38,0
CHIP-02196,WAFER-02196,LOT-019,A,L1,Day,Normal,Standard,S2,CH-03,481.11,2.865,121.18,1.551,34.37,18.5,0.8818,0.9843,35.31,0
CHIP-02197,WAFER-02197,LOT-038,B,L2,Day,Normal,Advanced,S1,CH-03,492.39,2.532,115.27,1.615,36.71,13.5,0.8756,0.9731,26.57,0
CHIP-02198,WAFER-02198,LOT-017,B,L1,Day,Normal,Standard,S1,CH-03,485.5,2.545,133.08,1.574,40.11,17.2,0.9717,0.981,29.53,0
CHIP-02199,WAFER-02199,LOT-003,B,L1,Day,Normal,Advanced,S2,CH-03,451.3,2.503,113.91,1.521,47.15,86.0,0.9534,0.9681,31.87,0
CHIP-02200,WAFER-02200,LOT-003,C,L1,Day,Normal,Premium,S1,CH-02,480.77,2.31,122.64,1.559,33.67,19.0,0.9282,0.9706,30.22,0
CHIP-02201,WAFER-02201,LOT-031,C,L3,Day,High_Speed,Advanced,S3,CH-01,474.66,2.639,113.5,1.743,48.15,27.5,0.9193,0.9946,31.69,0
CHIP-02202,WAFER-02202,LOT-004,A,L3,Night,Normal,Advanced,S2,CH-02,489.51,2.299,120.5,1.255,37.9,15.3,0.8836,0.9734,31.03,0
CHIP-02203,WAFER-02203,LOT-005,C,L3,Night,Normal,Premium,S1,CH-03,487.56,2.301,116.91,1.66,37.04,19.4,0.9767,0.9691,28.49,0
CHIP-02204,WAFER-02204,LOT-031,C,L3,Day,Normal,Premium,S1,CH-04,471.77,2.497,124.21,1.62,22.48,26.2,0.9578,0.982,28.03,0
CHIP-02205,WAFER-02205,LOT-028,B,L1,Night,Normal,Advanced,S2,CH-04,462.52,2.643,100.0,1.638,42.76,18.7,0.9273,0.973,33.12,0
CHIP-02206,WAFER-02206,LOT-018,A,L1,Day,Normal,Standard,S2,CH-01,461.77,2.608,116.24,1.314,43.2,18.7,0.9209,,28.27,0
CHIP-02207,WAFER-02207,LOT-037,C,L1,Day,Normal,Premium,S3,CH-02,508.52,2.521,112.32,1.457,46.67,23.7,0.9183,0.9822,26.95,0
CHIP-02208,WAFER-02208,LOT-030,C,L1,Night,Normal,Premium,S1,CH-01,470.02,2.515,118.42,1.5,45.4,26.3,0.8975,0.9762,34.62,1
CHIP-02209,WAFER-02209,LOT-015,A,L2,Night,Normal,Standard,S1,CH-04,496.14,2.222,117.71,1.471,35.12,26.0,0.9065,0.9574,36.01,1
CHIP-02210,WAFER-02210,LOT-024,A,L1,Night,Normal,Advanced,S1,CH-03,471.87,2.505,119.36,1.509,31.04,25.4,,0.9778,28.43,0
CHIP-02211,WAFER-02211,LOT-022,C,L3,Day,Normal,Premium,S1,CH-02,486.87,2.36,120.18,1.466,31.61,30.8,0.9358,0.9599,31.62,0
CHIP-02212,WAFER-02212,LOT-008,C,L3,Night,Normal,Premium,S1,CH-03,461.16,2.791,121.3,1.554,37.29,16.1,0.9538,0.961,33.9,0
CHIP-02213,WAFER-02213,LOT-004,B,L1,Day,Normal,Standard,S1,CH-03,484.28,2.199,110.48,1.54,37.27,19.7,0.9636,0.9854,24.77,0
CHIP-02214,WAFER-02214,LOT-012,C,L3,Day,Normal,Premium,S2,CH-03,459.78,2.528,118.0,1.709,35.46,19.1,,0.9743,35.48,0
CHIP-02215,WAFER-02215,LOT-027,B,L3,Day,High_Speed,Advanced,S3,CH-04,477.4,2.296,100.9,1.741,41.77,24.7,0.9313,0.9516,27.81,1
CHIP-02216,WAFER-02216,LOT-012,B,L2,Night,Normal,Standard,S2,CH-02,497.17,2.602,116.19,1.552,41.08,16.3,0.9357,0.9842,26.86,0
CHIP-02217,WAFER-02217,LOT-035,B,L1,Day,Normal,Standard,S2,CH-01,458.55,2.564,106.47,1.449,36.49,16.7,0.9319,0.978,33.05,0
CHIP-02218,WAFER-02218,LOT-022,A,L1,Day,High_Speed,Advanced,S3,CH-02,490.86,2.39,131.79,1.552,42.1,20.1,0.9417,0.9616,36.01,0
CHIP-02219,WAFER-02219,LOT-008,A,L2,Night,Normal,Advanced,S1,CH-01,488.56,2.23,111.42,1.594,41.21,22.6,0.9491,0.9545,24.71,0
CHIP-02220,WAFER-02220,LOT-002,C,L3,Night,Normal,Advanced,S1,CH-03,487.45,2.718,118.07,1.429,31.39,19.4,0.9124,0.9744,27.5,0
CHIP-02221,WAFER-02221,LOT-031,A,L1,Day,Normal,Standard,S3,CH-02,487.23,2.25,123.49,1.56,34.86,18.1,0.9053,0.9478,31.59,0
CHIP-02222,WAFER-02222,LOT-006,A,L3,Day,Normal,Standard,S2,CH-01,492.12,2.563,121.65,1.514,28.46,22.2,0.9316,0.9767,28.14,0
CHIP-02223,WAFER-02223,LOT-034,A,L1,Night,Normal,Standard,S3,CH-03,487.7,2.364,118.04,1.584,33.83,14.8,0.9251,0.9861,32.06,0
CHIP-02224,WAFER-02224,LOT-029,A,L3,Night,Normal,Standard,S2,CH-04,475.05,2.408,118.37,1.51,39.13,21.6,0.9703,0.9742,27.63,0
CHIP-02225,WAFER-02225,LOT-028,A,L1,Night,Normal,Standard,S1,CH-04,474.54,2.582,127.56,1.57,41.97,18.4,0.9066,0.9644,28.72,0
CHIP-02226,WAFER-02226,LOT-017,A,L3,Day,High_Speed,Standard,,CH-03,477.33,2.592,122.97,1.556,40.12,18.7,0.8996,0.973,33.24,0
CHIP-02227,WAFER-02227,LOT-005,C,L1,Day,Normal,Standard,,CH-02,485.65,2.391,114.65,1.526,43.3,18.3,0.937,0.9715,28.26,0
CHIP-02228,WAFER-02228,LOT-022,B,L3,Day,High_Speed,Advanced,S1,CH-01,495.15,2.429,121.22,1.434,34.85,10.9,0.9231,0.9655,26.17,0
CHIP-02229,WAFER-02229,LOT-011,B,L3,Night,Normal,Advanced,S2,CH-04,484.61,2.857,114.96,1.498,44.24,19.0,0.9052,0.9683,29.89,0
CHIP-02230,WAFER-02230,LOT-030,A,L1,Night,High_Speed,Advanced,,CH-01,472.44,2.384,125.56,1.429,,17.9,0.9506,0.9799,31.59,0
CHIP-02231,WAFER-02231,LOT-011,A,L1,Night,High_Speed,Standard,S1,CH-02,482.31,2.788,117.23,1.801,32.1,12.3,0.9319,0.9855,35.42,0
CHIP-02232,WAFER-02232,LOT-029,C,L3,Day,High_Speed,Standard,S1,CH-03,475.47,2.466,132.66,1.524,38.76,16.6,0.9313,0.9643,26.71,0
CHIP-02233,WAFER-02233,LOT-011,B,L3,Day,High_Speed,Standard,S1,CH-02,475.77,2.399,135.01,1.702,39.0,24.1,0.9288,0.9553,30.18,0
CHIP-02234,WAFER-02234,LOT-039,C,L3,Night,High_Speed,Advanced,S1,CH-03,506.78,2.499,126.0,1.501,35.3,12.9,0.9179,0.9633,32.5,0
CHIP-02235,WAFER-02235,LOT-003,A,L1,Night,High_Speed,Standard,S3,CH-02,477.69,2.436,121.71,1.761,37.01,20.8,0.9628,0.9733,29.08,0
CHIP-02236,WAFER-02236,LOT-008,B,L1,Day,Normal,Advanced,S1,CH-01,477.28,2.412,121.61,1.511,41.61,10.8,0.9233,0.9607,38.73,0
CHIP-02237,WAFER-02237,LOT-004,B,L2,Night,High_Speed,Standard,S2,CH-01,467.57,2.185,115.96,1.548,34.16,15.8,0.9335,0.9576,28.01,0
CHIP-02238,WAFER-02238,LOT-014,A,L2,Day,Normal,Standard,S1,CH-04,479.32,2.602,122.44,1.613,40.7,28.9,0.9421,0.9523,34.77,0
CHIP-02239,WAFER-02239,LOT-022,C,L1,Night,High_Speed,Standard,S1,CH-02,472.31,2.897,110.09,1.412,38.89,18.4,0.911,0.9802,33.15,0
CHIP-02240,WAFER-02240,LOT-033,A,L1,Night,High_Speed,Standard,S1,CH-03,489.63,2.594,116.92,1.548,33.46,14.8,0.9366,0.9634,34.79,0
CHIP-02241,WAFER-02241,LOT-017,B,L3,Day,Normal,Advanced,S1,CH-01,471.86,2.658,122.65,1.567,32.61,22.2,0.9443,0.9598,31.76,0
CHIP-02242,WAFER-02242,LOT-008,A,L2,Night,Normal,Standard,S2,CH-02,472.63,2.231,118.05,1.511,40.63,21.5,0.9226,0.9718,31.56,0
CHIP-02243,WAFER-02243,LOT-025,B,L2,Day,Normal,Standard,S2,CH-04,471.92,2.364,,1.612,44.94,31.1,0.909,0.9668,29.01,0
CHIP-02244,WAFER-02244,LOT-001,C,L3,Day,Normal,Premium,S1,CH-04,487.56,2.128,120.76,1.603,45.19,13.8,0.9156,0.9599,33.04,0
CHIP-02245,WAFER-02245,LOT-039,B,L2,Night,Normal,Advanced,S2,CH-01,477.11,2.821,128.23,1.515,,26.4,0.9698,0.9703,28.99,0
CHIP-02246,WAFER-02246,LOT-004,C,L2,Night,Normal,Advanced,S2,CH-03,484.61,2.541,117.94,1.541,33.65,12.7,0.9067,0.984,23.43,0
CHIP-02247,WAFER-02247,LOT-001,A,L3,Day,Normal,Advanced,S1,CH-02,484.25,2.545,126.99,1.377,37.86,19.1,0.9173,0.9734,20.51,0
CHIP-02248,WAFER-02248,LOT-040,C,L3,Night,Normal,Standard,S1,CH-01,494.59,2.686,121.36,1.448,38.78,13.4,0.9633,0.967,27.13,0
CHIP-02249,WAFER-02249,LOT-010,C,L1,Day,High_Speed,Premium,S3,CH-02,484.98,2.524,108.03,1.533,34.83,16.7,0.9536,0.9827,34.22,0
CHIP-02250,WAFER-02250,LOT-036,C,L2,Night,Normal,Premium,S1,CH-04,491.31,2.718,,1.432,35.73,19.0,0.9266,0.9609,29.1,0
CHIP-02251,WAFER-02251,LOT-008,C,L2,Day,Normal,Advanced,S1,CH-02,478.97,2.277,111.18,1.569,28.54,17.2,0.9716,0.9456,32.65,0
CHIP-02252,WAFER-02252,LOT-011,B,L1,Day,Normal,Advanced,S1,CH-01,499.48,2.565,126.85,1.347,41.05,19.0,0.9264,0.9598,29.0,0
CHIP-02253,WAFER-02253,LOT-024,B,L1,Day,Normal,Advanced,S1,CH-04,488.31,2.886,115.66,1.47,43.44,15.1,0.9206,0.9554,34.66,0
CHIP-02254,WAFER-02254,LOT-006,C,L1,Night,Normal,Premium,S2,CH-01,477.79,2.483,127.77,1.562,40.43,16.0,0.9257,0.9617,33.84,0
CHIP-02255,WAFER-02255,LOT-006,C,L3,Night,High_Speed,Standard,S2,CH-02,488.48,2.464,128.64,1.571,40.71,25.8,,0.9615,31.24,0
CHIP-02256,WAFER-02256,LOT-007,B,L1,Day,Normal,Advanced,S1,CH-01,485.62,2.628,118.31,1.666,38.35,26.1,0.9564,0.9658,30.99,0
CHIP-02257,WAFER-02257,LOT-009,C,L3,Day,High_Speed,Advanced,S2,CH-04,490.21,2.136,122.93,1.414,45.28,16.8,,0.9603,32.43,0
CHIP-02258,WAFER-02258,LOT-011,B,L2,Day,Normal,Advanced,S1,CH-04,489.47,2.324,130.85,1.653,39.4,23.6,0.938,0.9747,36.74,0
CHIP-02259,WAFER-02259,LOT-009,A,L1,Day,Normal,Premium,,CH-02,463.43,2.372,122.07,1.559,31.98,22.4,,0.9735,24.75,0
CHIP-02260,WAFER-02260,LOT-018,A,L3,Day,Normal,Standard,S3,CH-04,478.59,2.746,125.7,1.35,30.7,16.4,0.9338,0.9533,29.27,0
CHIP-02261,WAFER-02261,LOT-031,B,L2,Night,Normal,Advanced,S3,CH-04,501.59,2.273,119.4,1.398,,15.9,0.9275,0.9633,31.87,0
CHIP-02262,WAFER-02262,LOT-025,B,L3,Day,Normal,Advanced,S1,CH-01,460.55,2.655,123.1,1.68,31.59,13.3,0.9179,0.9864,29.99,0
CHIP-02263,WAFER-02263,LOT-011,B,L3,Day,Normal,Advanced,S3,CH-02,497.68,2.501,127.38,1.605,46.27,15.9,0.9314,0.9733,22.43,0
CHIP-02264,WAFER-02264,LOT-007,B,L3,Night,High_Speed,Standard,S1,CH-03,486.6,2.446,121.84,1.607,35.98,19.0,0.9127,0.9874,29.3,0
CHIP-02265,WAFER-02265,LOT-001,A,L2,Day,Normal,Advanced,S2,CH-03,458.99,2.448,115.42,1.397,40.92,23.1,0.9636,,34.93,0
CHIP-02266,WAFER-02266,LOT-036,A,L2,Day,High_Speed,Advanced,S2,CH-01,489.34,2.463,110.62,1.547,41.47,20.4,0.9095,0.9819,31.8,1
CHIP-02267,WAFER-02267,LOT-012,A,L1,Night,Normal,Premium,S1,CH-01,479.91,2.47,124.46,1.434,41.01,18.6,0.9595,0.9674,28.13,0
CHIP-02268,WAFER-02268,LOT-015,A,L2,Night,Normal,Advanced,S3,CH-01,509.64,2.292,117.4,1.453,38.96,23.2,0.9363,0.9668,25.81,0
CHIP-02269,WAFER-02269,LOT-003,B,L2,Day,Normal,Advanced,S1,CH-02,482.3,2.495,113.21,1.745,27.84,25.0,0.9644,0.9695,28.95,0
CHIP-02270,WAFER-02270,LOT-022,C,L3,Day,High_Speed,Advanced,S1,CH-03,481.29,2.569,125.11,1.409,42.83,16.6,,0.9741,30.46,0
CHIP-02271,WAFER-02271,LOT-032,C,L2,Night,High_Speed,Standard,S1,CH-03,472.12,2.438,117.47,1.374,36.06,23.4,0.858,0.9626,31.08,1
CHIP-02272,WAFER-02272,LOT-012,A,L1,Day,Normal,Advanced,S2,CH-01,459.85,2.588,116.45,1.804,35.11,17.4,0.8816,0.9811,32.42,0
CHIP-02273,WAFER-02273,LOT-017,C,L2,Day,Normal,Premium,S2,CH-03,475.25,2.662,124.86,1.62,37.07,16.1,0.9535,0.9758,34.08,0
CHIP-02274,WAFER-02274,LOT-003,B,L2,Day,Normal,Premium,S3,CH-03,497.1,,123.04,1.603,35.34,18.7,0.9375,0.9753,23.84,0
CHIP-02275,WAFER-02275,LOT-027,A,L2,Night,Normal,Standard,S1,CH-03,486.69,2.74,128.63,1.58,36.52,21.7,0.9674,0.9461,30.28,0
CHIP-02276,WAFER-02276,LOT-031,C,L2,Day,Normal,Standard,S3,CH-01,495.34,2.523,121.15,1.493,46.16,10.8,0.9237,0.9633,30.49,0
CHIP-02277,WAFER-02277,LOT-033,C,L3,Day,Normal,Advanced,S1,CH-01,486.2,2.406,114.08,1.443,40.63,17.7,0.9243,0.9659,28.65,0
CHIP-02278,WAFER-02278,LOT-022,B,L1,Night,Normal,Advanced,S2,CH-03,481.08,2.333,121.79,1.583,30.74,21.7,0.9314,0.9818,31.93,0
CHIP-02279,WAFER-02279,LOT-023,B,L3,Day,High_Speed,Standard,S2,CH-01,501.35,2.35,123.88,1.638,31.09,22.6,0.9221,0.9786,27.69,0
CHIP-02280,WAFER-02280,LOT-004,A,L2,Day,High_Speed,Standard,S2,CH-04,489.28,2.617,121.22,1.416,33.82,20.8,0.9142,0.9581,27.8,0
CHIP-02281,WAFER-02281,LOT-021,A,L1,Night,Normal,Standard,S1,CH-03,461.84,2.671,112.93,1.51,30.73,15.4,0.9193,0.9568,28.06,0
CHIP-02282,WAFER-02282,LOT-003,A,L1,Night,Normal,Standard,S1,CH-04,481.85,2.668,102.7,1.577,40.06,17.4,0.936,0.9468,25.41,0
CHIP-02283,WAFER-02283,LOT-033,A,L3,Day,Normal,Standard,S1,CH-04,496.64,2.478,124.27,1.59,32.66,22.7,0.9394,0.9572,29.75,0
CHIP-02284,WAFER-02284,LOT-003,C,L3,Night,Normal,Premium,S1,CH-01,487.32,2.556,121.57,1.63,31.04,22.2,0.9517,0.9567,27.61,0
CHIP-02285,WAFER-02285,LOT-040,A,L1,Day,Normal,Advanced,S3,CH-04,481.23,2.36,114.45,1.532,42.23,14.9,0.9202,0.9742,29.68,0
CHIP-02286,WAFER-02286,LOT-004,B,L2,Day,Normal,Standard,S2,CH-03,484.61,2.541,117.94,1.541,33.65,12.7,0.9067,0.984,23.43,0
CHIP-02287,WAFER-02287,LOT-025,C,L1,Day,Normal,Premium,S2,CH-03,466.35,2.713,113.34,1.744,38.12,74.2,0.9278,0.9943,33.35,0
CHIP-02288,WAFER-02288,LOT-014,C,L3,Night,Normal,Advanced,S1,CH-03,483.0,2.429,121.95,1.524,37.99,22.1,0.9377,0.9694,37.12,0
CHIP-02289,WAFER-02289,LOT-014,A,L1,Day,Normal,Premium,S2,CH-02,495.0,2.571,111.58,1.648,44.34,14.1,0.9537,0.9564,30.71,0
CHIP-02290,WAFER-02290,LOT-020,A,L1,Day,Normal,Advanced,S1,CH-02,472.99,2.694,121.54,1.508,42.04,24.8,0.9378,0.9843,25.25,0
CHIP-02291,WAFER-02291,LOT-015,B,L2,Day,Normal,Standard,S3,CH-04,481.21,2.359,116.84,1.366,41.78,32.4,0.9226,,31.24,0
CHIP-02292,WAFER-02292,LOT-025,A,L2,Day,Normal,Standard,S2,CH-04,489.83,2.37,113.8,1.475,35.26,20.5,0.952,,32.0,0
CHIP-02293,WAFER-02293,LOT-002,B,L1,Night,Normal,Premium,S1,CH-03,475.35,2.237,128.75,1.613,37.2,20.3,0.912,0.9785,32.4,0
CHIP-02294,WAFER-02294,LOT-001,B,L2,Day,Normal,Premium,S1,CH-04,455.5,2.572,118.51,1.532,44.1,13.2,0.9312,0.9737,22.65,0
CHIP-02295,WAFER-02295,LOT-023,B,L3,Day,Normal,Advanced,S3,CH-03,479.42,2.5,113.32,1.48,33.3,15.6,0.9831,0.9966,29.59,0
