wafer_id,etch_chamber_temp_avg,cmp_endpoint_thickness,thermal_anneal_temp_max,etch_endpoint_signal,wafer_edge_exclusion,etch_pressure_peak,cmp_pad_temp,deposition_uniformity_index,deposition_thickness_var,cleaning_dhf_concentration,deposition_rate_mean,implant_dose_total,litho_overlay_y,etch_chamber_temp_std,deposition_gas_flow_avg,litho_overlay_x,metrology_cd_mean,cmp_slurry_flow_rate,implant_beam_current,metrology_cd_uniformity,etch_rf_power_mean,cmp_polish_time,litho_exposure_time,deposition_chamber_pressure,litho_dose_avg,implant_tilt_angle,implant_energy_mean,cmp_pressure_avg,particle_count_post,litho_focus_offset,inspection_result
WH_0547,-6.5282,26.5282,,74.3444,730.7847,-5121.5,16.2843,0.044,8.1166,4.0192,0.5949,15.72,6.0418,19.1126,6.3968,7.0721,0.0,3.4534,5.59,0.0258,-3.591,3.3041,0.091,0.0827,0.0277,5.7907,1.909,15.7,0.0,-0.011,Pass
WH_0548,-6.0845,26.0845,7.1346,,413.5266,-5291.0,19.4103,0.0477,,4.3857,0.5793,15.72,,65.557,16.047,7.8263,0.0,,8.07,0.0198,-3.449,5.2202,0.1,0.0729,0.0295,6.6364,2.211,15.72,116.3265,-0.0098,Pass
WH_0549,-10.2673,30.2673,19.8158,67.5889,0.0,-6483.25,7.0181,0.0464,8.5177,5.7036,0.8187,15.79,,57.4163,,11.0855,0.0,2.4286,15.59,0.0204,0.0,3.2843,0.108,0.076,0.0295,7.7594,1.002,15.83,136.1257,-0.0052,Pass
WH_0550,-2.9209,22.9209,28.7132,71.2111,,-5588.0,8.3393,0.0713,8.287,2.7595,0.5013,15.75,9.5096,,19.626,12.7438,0.0,1.1631,3.01,0.0207,-3.4960000000000004,4.3397,0.165,0.067,0.0451,5.5445,1.805,15.75,800.0,-0.0134,Pass
WH_0551,25.1891,14.8109,6.3404,64.9667,0.0,,,0.0545,8.6211,4.8725,0.6897,15.82,12.2031,45.8781,19.6007,13.3908,0.0,6.3116,15.92,0.0253,-0.5204,4.7322,0.132,0.0818,0.0574,4.8892,1.078,15.87,92.3195,-0.0105,Pass
WH_0552,-3.7045,,10.569,73.3667,0.0,-5339.0,6.9676,0.0571,8.6695,5.1424,0.5949,15.72,3.9154,22.6562,9.1736,9.6578,0.0,1.3089,10.29,0.0264,-3.591,2.2739,0.127,0.0845,0.0179,5.0433,1.909,15.7,0.0,-0.0128,Pass
WH_0553,-3.4391,23.4391,14.6318,74.1,370.3436,-5650.5,10.5654,0.1234,9.7571,3.6221,0.7069,,,49.4481,29.1182,21.9081,0.0,3.9382,2.68,0.0235,-0.3311,6.7544,0.2789999999999999,0.0736,0.0295,7.0636,1.163,,102.9004,-0.0113,Pass
WH_0554,7.10677910870291,25.7091,5.1405,68.0778,,-5333.0,3.9002,0.0569,8.8105,3.024,0.7772,16.03,6.34615,95.8606,13.0864,8.3879,0.0,1.4011,7.91,0.1383146191746591,0.2838,3.58,0.1119999999999999,0.5164,0.0295,5.2764,1.286,16.07,202.3778,-0.0012509618191423,Fail
WH_0555,15.33677910870291,37.4791,7.0535,63.4,328.0947,-1368.75,400.0,0.4505,8.7487,6.113,0.7304,15.82,5.7689,101.1287,400.0,400.0,907.91,400.0,6.76,0.0358146191746591,-0.1419,,0.901,0.0648,0.0267,5.1458,0.9933,15.82,149.4033,-0.0010509618191423,Fail
WH_0556,31.13677910870291,21.6791,10.8036,68.0,896.8610000000001,-5507.5,12.02,0.0384,8.7599,2.5685,0.8434,15.74,17.2276,66.5208,9.969,6.3174,0.0,1.4767,3.25,0.0692146191746591,0.0473,4.8229,,0.1848,0.0818,5.115,0.9034,15.73,45.0176,-0.0012509618191423,Fail
WH_0557,7.24,12.76,14.8216,68.4667,568.8889,-5551.75,13.7074,0.0502,8.5459,3.4333,,15.89,3.6796,,4.2801,8.2118,0.0,2.4232,10.42,0.0279999999999999,-0.1419,3.2326,0.107,0.11,0.0175,6.0587,0.9649,15.98,136.0505,-0.0088,Pass
WH_0558,-1.3327,21.3327,17.0637,73.3667,0.0,-5569.0,13.2699,0.0455,8.5615,3.2049,0.7076,15.53,6.34615,64.9573,12.9775,7.4074,0.0,2.6618,13.06,0.0218,-0.7569,4.6246,0.096,0.0794,0.0295,6.7894,1.324,15.54,0.0,-0.0117,Pass
WH_0559,4.4827,15.5173,12.609000000000002,69.4778,990.0552,-6249.25,9.0251,0.0446,8.5855,2.7918,0.7747,15.86,2.4909,82.3848,,11.0373,0.0,2.4124,5.92,0.017,,5.3609,0.108,0.0555,0.0115,,0.9365,15.87,,-0.0092,Pass
WH_0560,3.0791,16.9209,11.7628,75.0,0.0,-5183.0,12.2323,0.0262,8.3006,4.4994,0.8216,15.78,4.1967,35.1931,17.1731,4.7106,0.0,2.7664,6.61,0.0295,0.0473,4.5175,0.059,0.088,0.0191,5.8868,1.144,15.78,567.5565,-0.0117,Pass
WH_0561,5.7309,14.2691,10.1706,70.9444,391.3815,-5280.25,29.8092,0.091,9.534,3.844,0.7397,15.88,25.6559,60.6414,15.2687,,0.0,4.8648,,0.0229,-0.7569,6.1985,0.2189999999999999,0.0843,0.1143,4.0778,1.182,15.87,,-0.0086,Pass
WH_0562,-0.0636,20.0636,18.8352,67.5222,595.1691,-5176.25,10.1232,0.0257,8.9191,5.164,0.8145,15.83,6.34615,55.9242,6.5624,4.3531,0.0,1.4899,15.35,,-2.93,1.1018,0.054,0.0851,0.0295,6.3318,1.026,15.76,279.4381,-0.0106,Pass
WH_0563,-1.9855,21.9855,,68.1889,,-5329.0,18.5213,0.0559,8.7932,3.4555,0.6627,15.79,3.2995,25.3968,,8.8526,0.0,2.9612,11.23,0.0197,0.7569,5.5306,0.114,0.0736,0.0152,6.085,0.9649,15.77,96.9761,-0.015,Pass
WH_0564,3.0718,16.9282,8.9233,73.6667,495.4635,-5524.5,16.0014,0.0989,8.2914,5.725,0.821,15.78,6.34615,34.6667,16.7635,18.5003,,2.2303,9.16,0.0207,1.419,7.1908,0.235,0.0609,,4.7517,0.7048,15.75,116.569,-0.0113,Pass
WH_0565,-0.0864,20.0864,13.3017,68.0778,0.0,-5249.25,18.8408,0.0222,9.1526,5.7835,0.6819,15.68,6.34615,,8.4315,3.8454,,2.4492,7.94,0.0256,,8.8933,0.049,0.0719,0.0295,3.8922,1.711,15.69,128.0101,-0.0092,Pass
WH_0566,17.4,22.6,14.5955,67.4,0.0,,39.6908,0.0813,8.8287,1.7513,0.7085,15.75,12.6951,157.377,11.7603,14.361,0.0,2.3005,7.23,0.0256,-0.1419,3.4009,0.184,0.0983,0.0593,4.9574,1.172,15.77,66.4207,-0.0046,Pass
WH_0567,-3.8655,23.8655,12.582,70.3556,0.0,-5554.5,71.1315,0.0541,8.6611,4.6893,0.562,15.75,6.9315,20.4629,10.581,10.1236,0.0,1.9084,9.55,0.0203,-3.025,4.4395,0.127,0.0857,0.0321,4.5618,1.801,15.71,192.4362,-0.0103,Pass
WH_0568,15.6791,24.3209,15.8769,,,-6350.5,8.2198,0.0534,,4.4594,0.6785,15.82,9.7416,40.4938,19.6988,12.7017,,2.549,12.79,0.0145,-0.0473,4.0929,0.124,0.0572,0.0455,6.4183,1.366,15.82,301.3934,,Pass
WH_0569,-0.4482,20.4482,8.4777,71.4111,708.1481,-5782.25,13.2128,0.0266,8.6706,3.8868,0.8270000000000001,15.89,6.34615,107.0994,15.8252,4.0919,0.0,2.9237,12.06,,-0.1419,3.8105,0.053,0.0693,0.0295,6.275,0.9649,15.98,77.5735,-0.0062,Pass
WH_0570,2.0591,17.9409,6.0629,69.2222,0.0,-5349.25,16.0396,0.0485,8.7812,3.2256,0.736,15.68,4.121,39.3273,,7.6105,0.0,2.5682,10.92,,0.1892,5.0975,0.102,0.0529,0.0191,5.6631,,15.67,169.2452,-0.0097,Pass
WH_0571,-5.9273,25.9273,12.711,68.1667,388.4187,-5612.25,20.9007,0.0748,8.7635,5.6247,0.5013,15.75,6.34615,34.2289,23.1974,12.1653,,4.6396,7.66,0.0181,-3.4960000000000004,5.7447,0.159,,0.0295,,1.805,15.75,0.0,-0.0126,Pass
WH_0572,1.0518,18.9482,13.1229,74.2333,0.0,-5617.75,4.1476,0.0536,8.8889,3.1865,0.7537,,6.34615,60.0791,17.8655,10.0078,0.0,0.9553,11.4,0.0144,0.0,3.2242,0.128,0.0544,0.0295,5.1335,0.9507,15.82,137.1188,-0.0095,Pass
WH_0573,25.43,14.57,,68.9,0.0,-6308.5,7.6722,0.0447,8.8287,,0.8187,15.79,18.7544,46.1825,21.6595,10.4108,0.0,3.4928,13.79,0.0129,,3.8035,0.102,0.0591,0.0878,5.6444,1.002,15.83,211.704,-0.0067,Pass
WH_0574,2.6373,,6.35,68.7222,621.9839,-6468.25,,0.0349,,4.1624,0.7747,15.86,,36.1991,,,0.0,3.0777,8.69,0.0197,0.0473,4.9051,0.083,0.0735,,5.2818,0.9365,15.87,175.6022,-0.0083,Pass
WH_0575,2.5336,17.4664,,67.8111,527.1028,-6454.5,7.0184,0.0557,,4.3422,0.8261,15.98,2.9112,41.6851,21.4292,,0.0,,6.89,0.0401,0.615,5.8777,0.132,0.1127,0.0135,5.6773,0.9649,15.97,254.3511,-0.0113,Pass
WH_0576,,13.6509,12.5249,,,-5606.25,14.4838,0.0527,8.8424,2.4432,0.8285,15.92,,,16.3501,9.4045,0.0,1.8296,5.53,0.0206,0.0473,7.5803,0.122,0.0743,0.0295,5.7386,1.2009999999999998,15.81,89.9961,-0.0084,Pass
WH_0577,5.9491,14.0509,,,0.0,-5831.25,5.9164,0.0319,,4.5878,0.7954,15.86,6.34615,32.491,14.5119,6.1321,0.0,1.3145,9.79,0.0242,0.0473,3.9181,0.078,0.0708,0.0295,5.643,0.9933,15.78,646.9799,-0.0139,Pass
WH_0578,3.3364,16.6636,9.5689,72.9,339.6011,-6394.5,7.2093,,8.4896,3.9802,0.7585,,5.8827,56.7089,13.8416,,0.0,,,0.0187,0.0473,3.1304,0.086,0.0637,0.0269,,0.9554,15.79,425.829,-0.0099,Pass
WH_0579,18.47767910870291,14.3382,11.3181,66.3111,0.0,-5459.0,9.7637,0.0618,8.6772,4.9803,0.8201,15.86,10.2268,35.3266,13.7722,10.1452,0.0,1.9597,7.8,0.0408146191746591,0.0,8.1376,0.131,0.0755,0.0475,6.2036,0.9649,15.91,528.382,-0.0091509618191423,Fail
WH_0580,37.85407910870291,14.9618,8.0648,69.0667,788.8502,-5300.25,2.0565,0.0973,23.3453,5.4689,0.8142,15.98,41.9486,96.9697,20.7906,16.1365,0.0,1.5530000000000002,19.73,0.0425146191746591,-1.108,4.8744,0.208,0.0806,0.1918,4.7265,1.483,15.96,104.9749,-0.0046509618191423,Fail
WH_0581,-2.2582,22.2582,12.0604,72.2333,716.2584,-5657.5,11.0826,0.0681,8.5615,8.237,0.7269,15.73,6.34615,34.9065,13.5343,12.5193,0.0,0.9183,5.9,0.023,-0.9461,4.6784,0.162,0.0746,0.0295,5.9525,1.13,15.73,510.7914,-0.0139999999999999,Pass
WH_0582,1.0218,18.9782,9.1888,71.4222,172.7463,-6347.75,7.735,0.059,,3.5356,0.6802,,9.7985,35.5739,25.5468,,0.0,4.0764,5.06,,-0.7096,5.4126,0.14,0.069,0.0452,5.8286,1.135,15.91,0.0,-0.0121,Pass
WH_0583,-5.5327,25.5327,10.9411,60.2444,813.8728,-5612.5,29.4521,0.0148,8.5762,2.8917,0.7446,15.85,,89.7338,10.1236,3.4289,0.0,2.2842,6.54,0.0225,-0.0473,1.5699,0.032,0.0545,,5.8924,0.8987,15.82,464.8649,-0.0066,Pass
WH_0584,0.5218,19.4782,14.7198,72.2778,392.6121,-5627.5,7.0724,0.0648,8.287,,0.6423,15.77,5.3709,49.1979,27.0824,10.2662,0.0,3.3873,4.42,0.0214,0.0473,2.8358,0.135,0.0758,0.0249,6.104,1.702,15.75,0.0,-0.0093,Pass
WH_0585,4.8364,15.1636,10.2884,70.9,244.9761,-5523.75,10.3372,0.0442,8.6706,3.6413,0.7884,15.91,3.9263,47.1204,11.7213,7.462999999999999,,3.1829,13.96,0.0148,0.3311,4.2266,0.0969999999999999,0.0634,0.0182,6.8081,1.04,15.95,73.3035,-0.0095,Pass
WH_0586,1.4845,18.5155,10.9801,69.9333,772.3229,-5227.5,16.2028,0.0824,,3.8461,0.6589,15.59,6.34615,52.4053,6.8343,13.5466,0.0,4.6694,8.59,0.0275,-0.1419,6.4839,0.18,0.1006,0.0295,,1.3430000000000002,15.63,505.0562,-0.0122,Pass
WH_0587,20.96137910870291,11.8545,17.2576,66.0111,0.0,-5233.75,15.7822,0.0359,8.7187,5.394,0.7403,16.02,6.34615,51.8112,10.8519,,0.0,0.679,4.95,0.0443146191746591,-0.7569,5.4507,0.076,0.0758,0.0295,5.7746,1.281,16.07,0.0,-0.0069509618191423,Fail
WH_0588,0.8536,19.1464,10.3954,65.9444,552.2459,-5428.5,11.1265,0.0199,9.6938,4.9155,0.8291,15.76,11.5216,61.4439,6.1865,3.6151,0.0,4.1842,,0.0301,0.2838,2.9522,0.048,0.1116,0.0534,5.6452,0.9271,15.73,127.7147,,Pass
WH_0589,,23.5418,11.1075,63.5778,891.4286,-5667.5,,0.0397,9.2405,3.7856,0.8088,15.71,3.5682,87.7193,21.4787,7.0868,0.0,2.2554,7.31,0.0439,0.3311,4.5726,0.088,0.1703,0.0165,5.2632,0.9365,,69.2335,-0.0057,Pass
WH_0590,6.56857910870291,26.2473,10.0127,73.3,0.0,-5274.25,8.7785,0.0806,8.3675,3.663,0.7069,15.73,6.34615,36.9942,20.9453,13.5435,0.0,3.1188,10.86,0.0441146191746591,-0.3311,0.3004,0.174,0.0746,0.0295,5.3692,1.163,15.77,0.0,,Fail
WH_0591,-0.5327,20.5327,9.7483,70.5333,0.0,-5479.25,9.0341,0.0697,8.6611,2.8209,0.8253,15.76,4.6706,41.9175,12.248,13.0401,0.0,1.954,9.28,0.0238,,5.048,0.1689999999999999,0.075,0.0216,5.115,0.9838,15.7,145.8438,-0.0112,Pass
WH_0592,3.9382,16.0618,17.639,67.2,356.4228,-6363.0,6.3806,0.0348,,3.5532,0.7931,15.72,,94.6746,21.4068,8.1946,0.0,2.9495,7.03,0.0308,0.0,4.027,0.08,0.1185,,,1.12,15.73,736.0,-0.0063,Pass
WH_0593,3.7127,16.2873,14.5209,69.9111,0.0,-6180.75,10.468,,8.4092,3.7089,0.7591,15.93,6.34615,451.4851,17.211,11.9372,0.0,3.1474,7.78,0.0204,-1.655,3.9667,0.1159999999999999,0.0919,,,1.376,15.95,0.0,0.0013,Pass
WH_0594,40.65317910870291,12.1627,10.0934,68.7111,474.3363,-2727.5,207.3327,0.5255,8.658999999999999,6.7545,0.778,15.75,12.5838,87.1111,210.1429,202.4176,0.0,200.8486,12.79,0.0357146191746591,-0.5677,201.0737,0.921,0.0644,0.0579999999999999,5.2778,0.946,15.71,99.4809,-0.0011509618191423,Fail
WH_0595,-2.67,22.67,12.5584,74.9333,527.3854,-5167.0,7.3737,0.0316,9.0639,4.3442,0.5793,15.72,,56.7164,4.861000000000001,5.3615,0.0,3.6323,11.67,0.0257,,2.5214,0.071,,0.0295,5.9385,2.211,15.72,229.9492,-0.01,Pass
WH_0596,10.94227910870291,21.8736,9.7615,70.6667,0.0,-5399.75,17.1675,0.0455,8.8973,2.8177,0.821,15.78,6.34615,31.0811,12.6097,8.4814,0.0,2.8757,6.04,0.0402146191746591,1.419,2.2534,0.111,0.0689,0.0295,5.6345,0.7048,15.75,83.3405,-0.0029509618191423,Fail
WH_0597,13.668579108702913,19.1473,19.044,70.5556,531.5254,-5475.5,6.6295,0.0239,9.3868,2.2645,0.8435,15.78,,56.3492,10.9502,4.3348,0.0,2.4269,8.36,0.0400146191746591,0.9934,1.2258,0.0579999999999999,0.0707,0.0295,7.2906,0.7474,15.77,77.957,-0.0081509618191423,Fail
WH_0598,0.1227,19.8773,17.0059,67.6444,0.0,-6391.5,3.27,0.0394,9.5713,,0.6755,15.79,8.4982,51.4745,18.7552,9.1776,,5.0285,8.98,0.0262,0.2365,4.4896,0.089,0.1061,0.0394,5.6683,1.064,15.85,745.3488,-0.0093,Pass
WH_0599,-1.0473,21.0473,19.272,71.4111,0.0,-5320.0,9.1729,0.0363,9.4336,4.2371,0.8253,15.76,6.34615,34.2531,15.9985,5.879,0.0,2.7464,6.99,0.0201,0.0,4.4405,0.078,0.0745,0.0295,5.1909,0.9838,15.7,,-0.0131,Pass
WH_0600,-3.2155,23.2155,9.4024,71.9333,481.0127,-5360.5,,0.0662,8.8597,,0.809,15.81,6.34615,20.7885,21.1973,11.9887,0.0,4.3298,,0.0132,-3.025,3.9334,0.159,0.0546,0.0295,4.9774,1.1909999999999998,15.7,114.6269,-0.0139999999999999,Pass
WH_0601,26.49677910870291,26.3191,19.5892,66.4556,0.0,-5033.0,13.5307,0.0282,8.6211,4.8685,0.698,15.74,60.5469,74.7875,21.0526,,0.0,2.5686,6.72,0.0424146191746591,0.5204,5.1515,0.063,0.0903,0.2817,7.4121,1.002,15.75,103.6864,-0.0043509618191423,Fail
WH_0602,3.5264,16.4736,9.3192,67.9333,0.0,,7.1306,0.0571,,4.1081,,15.95,3.6638,75.5245,21.0508,13.751,0.0,3.8553,8.85,0.022,-0.8042,4.7581,0.135,,0.0168,4.6328,0.9649,16.0,148.9144,-0.0072,Pass
WH_0603,1.4355,18.5645,16.4962,67.1111,716.318,-5046.25,26.7922,0.0455,8.9416,0.8473,0.6848,15.78,25.8912,40.8912,13.8422,8.5025,0.0,2.4802,9.32,0.0374,0.7569,4.379,0.111,0.15,0.1206,4.4244,1.182,15.77,549.5327,-0.0095,Pass
WH_0604,1.4055,18.5945,13.9307,72.6111,291.1765,-5597.0,3.0552,0.0778,8.7597,3.4001,0.8376,15.73,3.5072,41.5902,16.9105,13.4302,0.0,2.6729,10.5,0.0168,-2.694,5.5258,,0.0712,0.0161,5.6146,0.9176,15.66,60.0074,-0.0123,Pass
WH_0605,16.70407910870291,16.1118,18.1321,67.8,0.0,-5469.5,16.1441,0.0497,8.7037,4.1009,,,4.5273,33.2871,7.0189,9.42,0.0,4.1268,6.18,0.0636146191746591,0.5204,6.0169,0.121,0.1282,0.0208,5.7088,1.144,16.01,115.7194,-0.0045509618191423,Fail
WH_0606,,48.3127,11.1096,64.0778,0.0,-3293.5,232.8526,0.5103,8.7487,6.9429,0.779,15.79,8.6727,77.7494,217.42,203.9615,0.0,201.1827,,0.0178,0.0946,201.3438,0.901,0.0723,0.0397,5.3704,1.021,,192.8401,-0.0049,Pass
WH_0607,-1.1727,,12.8285,,0.0,-5293.0,14.1697,0.0711,8.7646,5.5437,0.8037,,11.1066,64.8412,30.3693,11.0557,0.0,2.4857,6.64,0.0217,-2.647,3.1595,0.144,0.0726,0.0515,7.9436,1.465,15.77,199.2157,-0.0114,Pass
WH_0608,0.7591,19.2409,,69.9222,402.4067,-5848.5,18.2098,,8.828,3.6452,0.7463,15.83,6.34615,56.6802,13.4561,10.5929,0.0,1.7908,6.14,0.025,-0.3784,7.1578,0.134,0.0769,0.0295,5.9401,1.267,15.92,427.0396,-0.0062,Pass
WH_0609,7.65137910870291,25.1645,,73.3778,0.0,-6333.25,5.3369,0.1038,8.6024,3.8453,,15.72,6.34615,38.512,3.3355,35.8462,0.0,5.5475,6.5,0.0346146191746591,,38.0251,0.233,0.065,0.0295,5.0275,,15.73,340.2985,-0.0069509618191423,Fail
WH_0610,-1.7382,21.7382,13.5782,69.8222,0.0,-5200.75,37.9753,0.0703,9.1526,6.0718,0.5920000000000001,15.56,6.34615,20.6349,12.6941,12.4472,0.0,3.3855,12.09,0.0215,-1.088,7.232,0.162,0.0798,0.0295,7.1458,1.423,15.51,0.0,-0.0126,Pass
WH_0611,36.77137910870291,16.0445,6.9735,68.3556,,-5394.0,2.9106,0.0705,23.3453,2.6722,0.7692,15.82,5.2585,49.0667,14.0364,11.4286,0.0,2.5771,6.49,0.0310146191746591,-0.4258,5.541,0.145,0.0442,0.0244,5.5385,1.125,15.83,154.1371,-0.0049509618191423,Fail
WH_0612,-0.6327,,13.3695,70.8667,732.3615,,15.7703,0.0205,8.8078,4.3395,0.8405,15.79,6.34615,26.1328,2.9258,2.8641,0.0,2.5944,8.16,0.0169,-2.08,,0.038,0.0672,0.0295,5.1895,1.361,15.71,136.3679,-0.0119,Pass
WH_0613,,31.9364,22.0897,67.7222,681.4353,-4781.5,72.2158,0.0458,8.872,2.6205,0.7138,15.72,4.6622,56.7164,13.8762,7.2643,0.0,2.5226,9.01,0.0244,-0.1892,3.0101,0.094,0.0815,0.0216,,1.168,15.72,65.9046,-0.0067,Pass
WH_0614,26.7064,13.2936,,63.9444,408.8889,-5560.75,12.8939,0.0546,9.2658,5.0896,0.7709999999999999,15.75,9.8355,54.6185,5.9174,9.683,0.0,0.8822,10.12,0.0465,0.0,3.4818,0.126,0.1619,0.0462,4.8126,0.9082,15.74,107.7064,-0.0062,Pass
WH_0615,0.4382,19.5618,9.3043,64.1778,,-6403.0,6.6375,0.0409999999999999,9.1287,4.6354,0.8145,15.83,6.34615,18.7755,24.681,9.3806,0.0,2.2828,7.92,0.0168,-2.93,3.5473,0.092,0.0553,0.0295,5.0402,1.026,,172.6027,-0.0123,Pass
WH_0616,1.49,18.51,13.963,69.0889,0.0,-6475.5,8.9414,0.0604,8.5779,2.9872,0.7436,15.92,3.4565,50.2513,21.8745,13.3836,0.0,4.7256,6.05,0.0208,-0.0946,4.6160000000000005,0.133,0.0612,0.0158,5.3185,1.399,15.96,122.2912,-0.01,Pass
WH_0617,-4.4845,24.4845,8.078,66.1556,,-6468.0,8.9827,0.0506,9.0776,3.9815,0.6645,15.76,4.9312,74.6386,,12.1584,0.0,2.0635,8.32,0.0266,-0.4731,4.7745,0.119,0.1137,0.0227,5.3967,1.276,15.78,178.5199,-0.0095,Pass
WH_0618,-2.81,22.81,,75.5222,0.0,-5391.75,7.8824,0.063,,4.0893,0.8220000000000001,15.85,13.5887,27.1885,12.2291,10.8485,0.0,3.6365,,0.0197,-1.56,7.0657,0.14,0.0744,0.0635,5.1985,0.9318,15.89,526.1261,-0.0121,Pass
WH_0619,1.0309,18.9691,15.4769,70.0111,756.2945,-4971.75,44.8132,0.0557,8.7401,2.1933,0.5812,15.77,4.8192,40.1575,9.3078,10.4938,0.0,4.8966,7.48,0.0182,-1.608,3.9723,,0.0632,0.0222,6.6719,1.617,15.77,393.3884,-0.0127,Pass
WH_0620,26.36767910870291,6.4482,45.7491,,0.0,-5249.0,9.5256,0.0966,8.9562,2.585,0.8106,15.88,52.5088,28.4698,14.6827,18.1961,0.0,1.6891,8.28,0.0444146191746591,-0.1419,2.5516,0.2319999999999999,0.0809,0.2298,6.8253,0.9838,,558.5366,-0.0096509618191423,Fail
WH_0621,28.12317910870291,,7.4045,69.5889,887.7419,-5518.75,7.9003,0.0896,8.6527,4.2817,0.7232,15.95,3.8888,69.8851,27.728,16.485,0.0,4.7549,8.69,,-0.5204,4.3065,0.208,0.079,0.0178,6.1786,1.4469999999999998,15.97,77.9172,-0.0064509618191423,Fail
WH_0622,-6.3391,,11.8884,68.6667,372.327,-4951.25,4.3827,0.0667,8.9191,,0.5793,15.72,11.7413,35.3201,,11.9812,0.0,4.8414,3.91,0.0158,-3.449,5.7071,0.153,0.0661,0.0551,,2.211,15.72,271.3253,-0.0113,Pass
WH_0623,-11.4709,31.4709,8.8451,68.9444,0.0,-6355.25,5.3814,0.0349,9.8481,7.2542,0.7536,15.76,6.34615,202.7397,17.8486,8.1297,0.0,,,0.0242,-0.0946,3.3360000000000003,0.079,0.0696,0.0295,5.4805,1.163,15.83,337.7778,-0.0037,Pass
WH_0624,0.1155,19.8845,7.3813,69.4222,199.2395,-5646.25,19.0215,0.0573,8.5788,3.8222,0.8270000000000001,15.89,6.1272,64.455,,10.1315,,2.9371,7.78,0.0128,-0.1419,5.6922,0.131,0.0411,0.0279999999999999,7.5303,0.9649,15.98,115.7476,-0.0079,Pass
WH_0625,27.3,12.7,9.8052,,0.0,-6448.0,6.5136,0.0513,,2.9416,0.823,15.77,11.7604,111.3924,23.1701,12.7975,,3.3491,13.03,0.0116,0.7569,,0.125,0.0357,0.0555,5.4985,0.9744,15.83,141.4894,-0.0059,Pass
WH_0626,4.3955,15.6045,10.4548,71.0333,,-5645.75,6.1816,0.0721,8.8836,3.5601,0.8692,15.75,6.34615,24.102,21.2278,11.9701,0.0,3.6562,4.79,0.0245,0.0473,10.2733,0.156,0.0942,0.0295,6.4329,1.0590000000000002,15.75,353.1462,-0.0108,Pass
WH_0627,2.4345,17.5655,,66.1667,413.0909,-6489.25,7.5509,0.0428,9.396,0.7217,0.8117,15.87,3.9378,,15.6385,10.4241,0.0,5.5864,5.8,0.0169,-0.2365,3.9231,,0.0633,0.0183,5.6802,1.035,15.85,57.93600000000001,-0.0127,Pass
WH_0628,-3.6564,23.6564,8.5423,66.3556,925.3731,-5310.25,12.5794,0.0393,8.6397,4.6887,0.7777,15.86,6.34615,42.9066,14.1674,6.6298,0.0,2.4268,6.93,0.0315,0.0473,4.6158,0.087,0.1077,0.0295,6.6914,1.087,15.88,121.3356,-0.0072,Pass
WH_0629,-0.1191,20.1191,7.2504,73.0667,0.0,-5546.5,5.3547,0.0601,8.2832,2.3642,0.8343,15.82,6.34615,40.6647,15.6311,10.7595,0.0,1.8765,4.17,0.0158,0.0473,6.2305,0.136,0.0599,0.0295,4.968999999999999,1.295,15.73,61.0401,-0.0128,Pass
WH_0630,1.6373,18.3627,9.5567,67.4889,,-6310.25,6.5766,0.0454,8.5987,4.6358,0.6887,15.74,3.3605,24.6154,21.4174,10.6195,0.0,4.7038,8.83,0.0236,-0.0473,4.191,0.105,0.0952,0.0154,,1.078,15.75,89.5281,-0.013,Pass
WH_0631,-6.6409,,7.5033,71.5222,0.0,-5455.25,13.5832,0.0945,9.4336,4.3469,0.809,15.81,6.34615,22.4168,23.9892,18.1344,0.0,,4.46,0.0186,-3.025,11.42,0.226,0.0684,,5.959,1.1909999999999998,15.7,91.9682,-0.0143,Pass
WH_0632,1.91,18.09,12.7885,72.9333,0.0,-6468.0,6.7873,0.0132,8.5003,3.6257,0.8692,15.75,6.34615,59.9034,9.0551,3.1976,0.0,2.2062,13.76,0.0217,0.0473,2.9286,0.032,0.0897,0.0295,5.5644,1.0590000000000002,,299.5885,-0.0104,Pass
WH_0633,0.2355,19.7645,,66.2111,792.4528,-5050.25,6.7125,0.0725,8.7782,4.5425,0.8336,15.89,6.34615,65.733,6.8173,13.3436,0.0,4.0360000000000005,7.87,0.0157,-2.789,6.3627,0.173,0.0604,0.0295,6.932,1.026,15.78,284.1683,-0.0134,Pass
WH_0634,16.7909,23.2091,8.9669,,0.0,-5401.75,3.758,0.0827,8.7495,4.7119,0.6925,15.7,9.7547,78.0045,21.031,14.8525,0.0,4.0506,5.11,,-0.1419,3.1699,0.19,,0.0459,5.6383,1.012,15.64,120.9237,-0.0055,Pass
WH_0635,-0.3327,20.3327,11.6706,66.5778,0.0,-5561.75,12.1185,0.0403,8.8513,2.4753,0.8115,15.9,6.34615,103.5971,9.654,6.9297,0.0,2.5889,9.39,0.0265,0.0946,5.7985,0.09,0.0827,0.0295,5.1327,0.8514,15.87,200.7326,-0.0035,Pass
WH_0636,-1.4782,21.4782,9.903,72.9778,,-4416.5,43.3148,0.0753,8.4891,5.785,,15.78,6.34615,39.4966,30.1893,13.6475,0.0,5.6407,6.14,0.0214,-0.0473,7.1003,0.181,,,5.4125,1.376,15.8,358.3942,-0.0129,Pass
